1724	2
1730	2
1739	2
1747	2
1750	2
1763	2
1786	2
1803	2
1810	2
1815	2
1825	2
1831	2
1838	2
1842	2
1851	2
1855	2
1873	2
1897	2
1912	2
1913	2
1923	2
1977	2
1979	2
1989	2
1998	2
2003	2
2016	2
2049	2
2060	2
2078	2
2083	2
2085	2
2091	2
2107	2
2108	2
2113	2
2137	2
2139	2
2141	2
2151	2
2152	2
2169	2
2175	2
2195	2
2205	2
2212	2
2214	2
2244	2
2255	2
2256	2
2272	2
2293	2
2294	2
2295	2
2300	2
2309	2
2328	2
2339	2
2386	2
2403	2
2408	2
2432	2
2441	2
2448	2
2452	2
2453	2
2454	2
2468	2
2470	2
2487	2
2495	2
2499	2
2512	2
2516	2
2519	2
2521	2
2532	2
2542	2
2561	2
2581	2
2585	2
2606	2
2622	2
2632	2
2638	2
2645	2
2652	2
2664	2
2675	2
2692	2
2701	2
2760	2
2778	2
2789	2
2801	2
2809	2
2813	2
2815	2
2818	2
2834	2
2852	2
2855	2
2868	2
2873	2
2881	2
2906	2
2907	2
2910	2
2915	2
2937	2
2940	2
2952	2
2968	2
2969	2
2993	2
2998	2
3007	2
3031	2
3071	2
3085	2
3092	2
3112	2
3120	2
3122	2
3131	2
3132	2
3148	2
3150	2
3165	2
3168	2
3181	2
3197	2
3201	2
3207	2
3222	2
3229	2
3234	2
3247	2
3248	2
3255	2
3316	2
3320	2
3321	2
3322	2
3351	2
3379	2
3384	2
3393	2
3395	2
3402	2
3423	2
3443	2
3447	2
3452	2
3454	2
3493	2
3499	2
3529	2
3530	2
3553	2
3565	2
3583	2
3593	2
3604	2
3627	2
3636	2
3643	2
3668	2
3705	2
3723	2
3731	2
3755	2
3769	2
3794	2
3796	2
3801	2
3821	2
3833	2
3854	2
3855	2
3861	2
3881	2
3896	2
3908	2
3916	2
3918	2
3931	2
3937	2
3961	2
3962	2
3979	2
4003	2
4045	2
4057	2
4092	2
4095	2
4117	2
4121	2
4125	2
4127	2
4135	2
4139	2
4141	2
4147	2
4153	2
4157	2
4168	2
4196	2
4209	2
4231	2
4232	2
4251	2
4252	2
4254	2
4259	2
4263	2
4289	2
4311	2
4314	2
4355	2
4359	2
4361	2
4384	2
4387	2
4390	2
4401	2
4402	2
4413	2
4418	2
4434	2
4447	2
4457	2
4460	2
4475	2
4480	2
4485	2
4497	2
4510	2
4516	2
4519	2
4524	2
4527	2
4546	2
4558	2
4563	2
4584	2
4585	2
4616	2
4635	2
4652	2
4667	2
4728	2
4730	2
4755	2
4767	2
4770	2
4771	2
4776	2
4803	2
4805	2
4807	2
4809	2
4820	2
4828	2
4832	2
4842	2
4848	2
4856	2
4886	2
4888	2
4894	2
4896	2
4897	2
4914	2
4916	2
4931	2
4940	2
4941	2
4947	2
4950	2
4981	2
5004	2
5007	2
5012	2
5023	2
5024	2
5040	2
5047	2
5057	2
5065	2
5069	2
5078	2
5086	2
5118	2
5128	2
5130	2
5144	2
5159	2
5160	2
5184	2
5214	2
5222	2
5228	2
5239	2
5265	2
5267	2
5275	2
5288	2
5297	2
5317	2
5326	2
5331	2
5357	2
5399	2
5411	2
5419	2
5431	2
5443	2
5452	2
5484	2
5491	2
5526	2
5589	2
5611	2
5616	2
5649	2
5673	2
5676	2
5698	2
5711	2
5713	2
5737	2
5744	2
5748	2
5788	2
5789	2
5803	2
5804	2
5855	2
5902	2
5909	2
5910	2
5914	2
5935	2
5945	2
5949	2
5957	2
5972	2
5989	2
6013	2
6022	2
6036	2
6082	2
6145	2
6166	2
6196	2
6205	2
6215	2
6231	2
6240	2
6247	2
6266	2
6286	2
6380	2
6389	2
6396	2
6410	2
6417	2
6431	2
6434	2
6440	2
6461	2
6464	2
6480	2
6484	2
6495	2
6517	2
6522	2
6530	2
6537	2
6538	2
6567	2
6568	2
6577	2
6589	2
6600	2
6602	2
6613	2
6618	2
6634	2
6676	2
6696	2
6697	2
6702	2
6705	2
6708	2
6714	2
6715	2
6741	2
6753	2
6767	2
6777	2
6791	2
6794	2
6801	2
6824	2
6846	2
6901	2
6916	2
6923	2
6937	2
6944	2
6948	2
6957	2
6960	2
6972	2
6973	2
6979	2
6983	2
6996	2
6997	2
6999	2
7001	2
7011	2
7019	2
7022	2
7032	2
7040	2
7041	2
7043	2
7044	2
7085	2
7086	2
7104	2
7107	2
7110	2
7116	2
7156	2
7173	2
7179	2
7182	2
7187	2
7188	2
7236	2
7238	2
7239	2
7244	2
7265	2
7273	2
7275	2
7283	2
7326	2
7338	2
7344	2
7349	2
7359	2
7368	2
7371	2
7382	2
7411	2
7414	2
7437	2
7445	2
7474	2
7483	2
7522	2
7523	2
7556	2
7568	2
7571	2
7592	2
7608	2
7612	2
7625	2
7632	2
7634	2
7643	2
7659	2
7664	2
7666	2
7688	2
7723	2
7752	2
7769	2
7774	2
7778	2
7811	2
7820	2
7845	2
7850	2
7860	2
7898	2
7930	2
7933	2
8001	2
8043	2
8048	2
8059	2
8070	2
8085	2
8093	2
8098	2
8102	2
8119	2
8128	2
8130	2
8131	2
8152	2
8161	2
8174	2
8182	2
8185	2
8195	2
8197	2
8209	2
8242	2
8245	2
8269	2
8275	2
8301	2
8315	2
8328	2
8382	2
8390	2
8417	2
8449	2
8454	2
8478	2
8515	2
8525	2
8531	2
8540	2
8584	2
8598	2
8609	2
8642	2
8651	2
8661	2
8682	2
8691	2
8727	2
8740	2
8770	2
8811	2
8820	2
8840	2
8894	2
8921	2
9006	2
9010	2
9014	2
9040	2
9053	2
9106	2
9114	2
9169	2
9213	2
9215	2
9279	2
9332	2
9414	2
9462	2
9463	2
9474	2
9511	2
9558	2
9570	2
9584	2
9594	2
9611	2
9625	2
9626	2
9656	2
9669	2
9683	2
9685	2
9693	2
9697	2
9703	2
9708	2
9821	2
9844	2
9907	2
9909	2
9934	2
9940	2
9948	2
9960	2
9990	2
10010	2
10022	2
10027	2
10034	2
10052	2
10120	2
10125	2
10128	2
10186	2
10220	2
10241	2
10249	2
10258	2
10275	2
10285	2
10290	2
10292	2
10293	2
24	3
36	3
68	3
83	3
85	3
118	3
120	3
122	3
135	3
139	3
161	3
166	3
195	3
239	3
268	3
271	3
316	3
349	3
410	3
444	3
451	3
459	3
481	3
495	3
504	3
548	3
575	3
641	3
659	3
678	3
710	3
714	3
716	3
743	3
750	3
758	3
785	3
793	3
804	3
822	3
834	3
867	3
890	3
903	3
917	3
923	3
942	3
956	3
968	3
970	3
986	3
997	3
1004	3
1036	3
1038	3
1053	3
1065	3
1076	3
1080	3
1085	3
1142	3
1149	3
1157	3
1163	3
1172	3
1198	3
1199	3
1223	3
1231	3
1234	3
1237	3
1282	3
1294	3
1298	3
1302	3
1306	3
1319	3
1324	3
1348	3
1376	3
1397	3
1407	3
1416	3
1419	3
1429	3
1430	3
1432	3
1440	3
1444	3
1473	3
1493	3
1521	3
1577	3
1583	3
1587	3
1603	3
1634	3
1642	3
1680	3
1683	3
1685	3
1715	3
1717	3
1719	3
1723	3
1732	3
1734	3
1770	3
1772	3
1792	3
1809	3
1825	3
1855	3
1863	3
1917	3
1943	3
1996	3
2013	3
2023	3
2058	3
2080	3
2098	3
2099	3
2113	3
2114	3
2126	3
2150	3
2163	3
2200	3
2202	3
2219	3
2224	3
2230	3
2233	3
2248	3
2254	3
2265	3
2289	3
2292	3
2308	3
2318	3
2332	3
2378	3
2399	3
2407	3
2443	3
2444	3
2457	3
2474	3
2479	3
2488	3
2512	3
2531	3
2542	3
2551	3
2569	3
2591	3
2611	3
2670	3
2689	3
2702	3
2734	3
2753	3
2765	3
2766	3
2823	3
2825	3
2829	3
2853	3
2857	3
2872	3
2879	3
2920	3
2984	3
2987	3
2994	3
3007	3
3029	3
3032	3
3036	3
3044	3
3048	3
3095	3
3102	3
3104	3
3108	3
3110	3
3120	3
3162	3
3196	3
3197	3
3198	3
3203	3
3221	3
3231	3
3236	3
3238	3
3245	3
3260	3
3301	3
3319	3
3337	3
3378	3
3403	3
3414	3
3433	3
3466	3
3474	3
3486	3
3487	3
3496	3
3504	3
3510	3
3520	3
3564	3
3568	3
3577	3
3589	3
3623	3
3633	3
3645	3
3690	3
3704	3
3707	3
3734	3
3748	3
3750	3
3757	3
3765	3
3776	3
3779	3
3796	3
3810	3
3812	3
3824	3
3834	3
3845	3
3857	3
3858	3
3859	3
3864	3
3871	3
3873	3
3926	3
3932	3
3944	3
3947	3
3989	3
3998	3
4004	3
4032	3
4040	3
4050	3
4072	3
4082	3
4103	3
4205	3
4210	3
4220	3
4257	3
4277	3
4319	3
4337	3
4342	3
4354	3
4368	3
4369	3
4393	3
4404	3
4405	3
4429	3
4433	3
4448	3
4462	3
4472	3
4473	3
4515	3
4565	3
4591	3
4678	3
4679	3
4687	3
4697	3
4710	3
4714	3
4737	3
4750	3
4784	3
4792	3
4832	3
4849	3
4885	3
4886	3
4888	3
4901	3
4903	3
4908	3
4909	3
4962	3
4982	3
4989	3
5068	3
5097	3
5132	3
5143	3
5152	3
5155	3
5164	3
5175	3
5182	3
5219	3
5224	3
5242	3
5266	3
5271	3
5350	3
5355	3
5378	3
5382	3
5391	3
5393	3
5407	3
5409	3
5498	3
5500	3
5528	3
5601	3
5649	3
5682	3
5689	3
5706	3
5729	3
5732	3
5745	3
5753	3
5773	3
5780	3
5784	3
5800	3
5808	3
5812	3
5843	3
5854	3
5882	3
5889	3
5892	3
5917	3
5943	3
5979	3
5998	3
6006	3
6008	3
6011	3
6056	3
6100	3
6112	3
6134	3
6156	3
6165	3
6166	3
6179	3
6186	3
6210	3
6234	3
6246	3
6275	3
6311	3
6344	3
6352	3
6353	3
6372	3
6398	3
6400	3
6416	3
6474	3
6477	3
6525	3
6529	3
6537	3
6539	3
6545	3
6569	3
6591	3
6604	3
6620	3
6660	3
6673	3
6692	3
6727	3
6734	3
6743	3
6772	3
6784	3
6795	3
6796	3
6803	3
6811	3
6826	3
6830	3
6831	3
6863	3
6874	3
6881	3
6904	3
6914	3
6919	3
6933	3
6983	3
6998	3
7003	3
7022	3
7027	3
7028	3
7037	3
7069	3
7072	3
7073	3
7075	3
7129	3
7184	3
7232	3
7236	3
7237	3
7240	3
7246	3
7260	3
7297	3
7310	3
7315	3
7323	3
7329	3
7334	3
7356	3
7386	3
7396	3
7432	3
7436	3
7440	3
7476	3
7479	3
7488	3
7513	3
7520	3
7532	3
7539	3
7547	3
7561	3
7567	3
7603	3
7630	3
7696	3
7699	3
7709	3
7749	3
7757	3
7759	3
7790	3
7793	3
7798	3
7809	3
7819	3
7823	3
7834	3
7844	3
7879	3
7894	3
7902	3
7907	3
7916	3
7946	3
7958	3
7986	3
7991	3
7997	3
8004	3
8023	3
8031	3
8041	3
8075	3
8098	3
8117	3
8120	3
8127	3
8135	3
8137	3
8175	3
8180	3
8192	3
8195	3
8221	3
8235	3
8237	3
8245	3
8291	3
8319	3
8351	3
8398	3
8409	3
8413	3
8414	3
8421	3
8460	3
8472	3
8476	3
8487	3
8504	3
8518	3
8530	3
8542	3
8609	3
8619	3
8638	3
8652	3
8667	3
8681	3
8698	3
8712	3
8754	3
8759	3
8765	3
8773	3
8778	3
8836	3
8847	3
8865	3
8876	3
8878	3
8886	3
8913	3
8924	3
8934	3
8945	3
8954	3
8965	3
8967	3
8986	3
8991	3
8998	3
9016	3
9018	3
9031	3
9056	3
9093	3
9094	3
9111	3
9130	3
9140	3
9181	3
9189	3
9202	3
9207	3
9211	3
9222	3
9227	3
9252	3
9284	3
9304	3
9363	3
9365	3
9401	3
9417	3
9426	3
9443	3
9456	3
9459	3
9488	3
9534	3
9548	3
9549	3
9604	3
9626	3
9643	3
9646	3
9660	3
9664	3
9673	3
9684	3
9695	3
9708	3
9713	3
9718	3
9728	3
9781	3
9783	3
9789	3
9799	3
9812	3
9822	3
9823	3
9826	3
9832	3
9843	3
9900	3
9920	3
9930	3
9945	3
10005	3
10008	3
10020	3
10045	3
10063	3
10068	3
10095	3
10109	3
10114	3
10126	3
10153	3
10162	3
10163	3
10165	3
10176	3
10180	3
10181	3
10219	3
10242	3
10248	3
10251	3
10260	3
10288	3
7	4
37	4
100	4
102	4
105	4
130	4
142	4
145	4
148	4
155	4
186	4
370	4
461	4
487	4
565	4
586	4
588	4
618	4
645	4
653	4
681	4
707	4
765	4
771	4
836	4
841	4
951	4
958	4
992	4
1040	4
1069	4
1088	4
1092	4
1158	4
1179	4
1207	4
1258	4
1269	4
1296	4
1452	4
1476	4
1510	4
1528	4
1592	4
1597	4
1684	4
1728	4
1867	4
1970	4
2014	4
2036	4
2038	4
2091	4
2109	4
2116	4
2122	4
2160	4
2168	4
2185	4
2191	4
2199	4
2203	4
2241	4
2276	4
2279	4
2284	4
2313	4
2316	4
2324	4
2365	4
2414	4
2435	4
2504	4
2508	4
2551	4
2567	4
2606	4
2623	4
2626	4
2666	4
2685	4
2703	4
2724	4
2785	4
2805	4
2887	4
2933	4
2991	4
3133	4
3177	4
3194	4
3228	4
3261	4
3269	4
3281	4
3311	4
3339	4
3358	4
3371	4
3442	4
3576	4
3637	4
3685	4
3695	4
3738	4
3753	4
3786	4
3791	4
3792	4
3838	4
3887	4
3946	4
3983	4
3990	4
3992	4
4019	4
4075	4
4138	4
4150	4
4167	4
4180	4
4201	4
4224	4
4225	4
4237	4
4285	4
4498	4
4523	4
4560	4
4774	4
4798	4
4833	4
4859	4
4883	4
4930	4
4933	4
5025	4
5038	4
5061	4
5075	4
5107	4
5128	4
5208	4
5247	4
5262	4
5328	4
5354	4
5479	4
5558	4
5623	4
5661	4
5665	4
5680	4
5686	4
5731	4
5767	4
5795	4
5796	4
5822	4
5985	4
5993	4
6141	4
6152	4
6229	4
6235	4
6251	4
6293	4
6315	4
6351	4
6379	4
6407	4
6424	4
6470	4
6502	4
6524	4
6541	4
6542	4
6652	4
6677	4
6752	4
6768	4
6833	4
6845	4
6892	4
7163	4
7217	4
7276	4
7418	4
7446	4
7504	4
7531	4
7562	4
7589	4
7727	4
7742	4
7794	4
7863	4
7865	4
7876	4
7878	4
7934	4
8076	4
8113	4
8134	4
8145	4
8166	4
8216	4
8254	4
8369	4
8439	4
8448	4
8486	4
8509	4
8524	4
8650	4
8656	4
8699	4
8769	4
8876	4
8902	4
8923	4
8927	4
8961	4
9005	4
9008	4
9132	4
9197	4
9208	4
9224	4
9232	4
9409	4
9435	4
9444	4
9470	4
9475	4
9806	4
9841	4
9890	4
9970	4
9984	4
10125	4
10130	4
10198	4
10228	4
10281	4
10289	4
4	5
9	5
15	5
30	5
41	5
42	5
74	5
81	5
82	5
100	5
104	5
112	5
177	5
188	5
194	5
198	5
207	5
218	5
219	5
231	5
254	5
259	5
281	5
287	5
297	5
309	5
311	5
318	5
330	5
331	5
333	5
336	5
350	5
355	5
363	5
375	5
377	5
387	5
391	5
400	5
405	5
410	5
451	5
452	5
461	5
469	5
471	5
482	5
485	5
496	5
504	5
506	5
508	5
513	5
517	5
543	5
584	5
586	5
597	5
611	5
617	5
622	5
632	5
643	5
650	5
686	5
687	5
697	5
709	5
731	5
735	5
736	5
754	5
761	5
795	5
802	5
827	5
861	5
862	5
869	5
878	5
886	5
893	5
894	5
912	5
918	5
930	5
938	5
947	5
955	5
966	5
968	5
974	5
977	5
985	5
990	5
1005	5
1011	5
1012	5
1016	5
1023	5
1033	5
1050	5
1054	5
1055	5
1056	5
1070	5
1072	5
1073	5
1075	5
1087	5
1089	5
1099	5
1102	5
1112	5
1131	5
1143	5
1145	5
1156	5
1158	5
1160	5
1169	5
1179	5
1188	5
1190	5
1196	5
1205	5
1220	5
1236	5
1243	5
1248	5
1255	5
1258	5
1260	5
1269	5
1271	5
1280	5
1318	5
1323	5
1332	5
1349	5
1353	5
1354	5
1365	5
1372	5
1393	5
1404	5
1441	5
1468	5
1479	5
1485	5
1489	5
1513	5
1514	5
1535	5
1542	5
1548	5
1568	5
1585	5
1591	5
1609	5
1623	5
1637	5
1643	5
1647	5
1664	5
1665	5
1667	5
1674	5
1680	5
1687	5
1688	5
1700	5
1703	5
1720	5
1723	5
1725	5
1731	5
1754	5
1767	5
1772	5
1802	5
1822	5
1830	5
1832	5
1841	5
1848	5
1859	5
1876	5
1880	5
1882	5
1889	5
1895	5
1899	5
1914	5
1932	5
1951	5
1971	5
1994	5
2009	5
2012	5
2027	5
2031	5
2034	5
2037	5
2044	5
2070	5
2092	5
2127	5
2135	5
2171	5
2173	5
2202	5
2207	5
2209	5
2225	5
2229	5
2250	5
2266	5
2278	5
2307	5
2312	5
2322	5
2323	5
2326	5
2339	5
2342	5
2357	5
2370	5
2372	5
2374	5
2394	5
2396	5
2401	5
2404	5
2426	5
2429	5
2431	5
2433	5
2459	5
2477	5
2478	5
2510	5
2520	5
2541	5
2553	5
2580	5
2583	5
2584	5
2588	5
2590	5
2592	5
2601	5
2627	5
2631	5
2633	5
2640	5
2651	5
2677	5
2683	5
2695	5
2712	5
2721	5
2725	5
2728	5
2736	5
2749	5
2764	5
2805	5
2817	5
2824	5
2833	5
2835	5
2883	5
2886	5
2896	5
2927	5
2954	5
2960	5
2976	5
2996	5
3036	5
3077	5
3081	5
3118	5
3119	5
3123	5
3127	5
3149	5
3153	5
3173	5
3182	5
3185	5
3235	5
3239	5
3240	5
3263	5
3267	5
3273	5
3275	5
3315	5
3325	5
3335	5
3339	5
3343	5
3344	5
3360	5
3380	5
3412	5
3428	5
3448	5
3449	5
3459	5
3460	5
3461	5
3471	5
3492	5
3497	5
3502	5
3505	5
3514	5
3527	5
3543	5
3544	5
3546	5
3564	5
3575	5
3576	5
3578	5
3591	5
3632	5
3642	5
3644	5
3658	5
3660	5
3685	5
3709	5
3729	5
3730	5
3743	5
3751	5
3774	5
3778	5
3787	5
3791	5
3811	5
3819	5
3827	5
3856	5
3864	5
3868	5
3875	5
3876	5
3877	5
3880	5
3918	5
3921	5
3963	5
3973	5
3991	5
3996	5
4000	5
4019	5
4051	5
4056	5
4068	5
4085	5
4089	5
4114	5
4116	5
4140	5
4169	5
4177	5
4187	5
4198	5
4235	5
4243	5
4265	5
4287	5
4315	5
4317	5
4334	5
4339	5
4343	5
4352	5
4357	5
4370	5
4374	5
4378	5
4399	5
4406	5
4414	5
4428	5
4432	5
4469	5
4476	5
4479	5
4499	5
4503	5
4512	5
4541	5
4563	5
4564	5
4569	5
4579	5
4613	5
4618	5
4622	5
4623	5
4653	5
4686	5
4704	5
4711	5
4712	5
4717	5
4738	5
4740	5
4754	5
4762	5
4766	5
4776	5
4781	5
4800	5
4812	5
4815	5
4821	5
4824	5
4827	5
4834	5
4841	5
4846	5
4855	5
4862	5
4874	5
4910	5
4924	5
4925	5
4932	5
4942	5
4943	5
4972	5
5003	5
5013	5
5014	5
5015	5
5050	5
5065	5
5067	5
5088	5
5091	5
5095	5
5141	5
5167	5
5169	5
5188	5
5208	5
5215	5
5221	5
5237	5
5295	5
5299	5
5301	5
5303	5
5310	5
5333	5
5335	5
5361	5
5383	5
5387	5
5392	5
5400	5
5401	5
5405	5
5413	5
5416	5
5423	5
5428	5
5434	5
5445	5
5447	5
5449	5
5459	5
5482	5
5483	5
5493	5
5495	5
5534	5
5548	5
5557	5
5559	5
5575	5
5594	5
5603	5
5612	5
5624	5
5628	5
5635	5
5646	5
5648	5
5656	5
5659	5
5701	5
5705	5
5724	5
5736	5
5746	5
5759	5
5784	5
5795	5
5805	5
5829	5
5835	5
5836	5
5839	5
5845	5
5862	5
5890	5
5896	5
5901	5
5907	5
5911	5
5917	5
5933	5
5942	5
5953	5
5983	5
5990	5
6009	5
6017	5
6027	5
6038	5
6039	5
6046	5
6058	5
6062	5
6071	5
6098	5
6123	5
6136	5
6138	5
6143	5
6156	5
6166	5
6176	5
6184	5
6194	5
6198	5
6199	5
6211	5
6218	5
6222	5
6235	5
6238	5
6245	5
6250	5
6256	5
6274	5
6278	5
6302	5
6311	5
6314	5
6316	5
6338	5
6339	5
6356	5
6357	5
6358	5
6384	5
6401	5
6425	5
6429	5
6432	5
6433	5
6448	5
6450	5
6455	5
6465	5
6471	5
6483	5
6489	5
6491	5
6515	5
6520	5
6549	5
6551	5
6553	5
6556	5
6565	5
6571	5
6580	5
6581	5
6586	5
6608	5
6612	5
6617	5
6621	5
6635	5
6647	5
6650	5
6657	5
6659	5
6677	5
6691	5
6718	5
6759	5
6782	5
6786	5
6790	5
6791	5
6792	5
6807	5
6814	5
6818	5
6819	5
6834	5
6838	5
6839	5
6893	5
6919	5
6927	5
6928	5
6939	5
6942	5
6943	5
6947	5
6949	5
6955	5
6958	5
6960	5
6962	5
6964	5
6967	5
6971	5
6977	5
6980	5
6985	5
7042	5
7051	5
7055	5
7066	5
7081	5
7082	5
7086	5
7095	5
7119	5
7134	5
7159	5
7163	5
7164	5
7167	5
7169	5
7170	5
7175	5
7192	5
7207	5
7222	5
7223	5
7225	5
7229	5
7241	5
7272	5
7319	5
7321	5
7322	5
7328	5
7339	5
7347	5
7354	5
7360	5
7378	5
7390	5
7413	5
7415	5
7420	5
7439	5
7466	5
7470	5
7473	5
7475	5
7477	5
7480	5
7482	5
7511	5
7518	5
7525	5
7557	5
7579	5
7585	5
7594	5
7597	5
7600	5
7617	5
7618	5
7647	5
7668	5
7673	5
7694	5
7713	5
7721	5
7739	5
7740	5
7748	5
7783	5
7794	5
7802	5
7804	5
7807	5
7813	5
7816	5
7826	5
7829	5
7845	5
7846	5
7887	5
7888	5
7900	5
7912	5
7935	5
7940	5
7952	5
7980	5
7985	5
7987	5
7993	5
7994	5
7997	5
8010	5
8017	5
8019	5
8030	5
8052	5
8063	5
8067	5
8073	5
8107	5
8118	5
8155	5
8161	5
8169	5
8189	5
8190	5
8201	5
8203	5
8210	5
8227	5
8231	5
8243	5
8250	5
8272	5
8273	5
8280	5
8281	5
8286	5
8300	5
8321	5
8323	5
8327	5
8340	5
8354	5
8361	5
8367	5
8375	5
8380	5
8391	5
8395	5
8402	5
8405	5
8416	5
8437	5
8467	5
8516	5
8519	5
8544	5
8594	5
8601	5
8614	5
8623	5
8636	5
8655	5
8658	5
8664	5
8677	5
8703	5
8725	5
8749	5
8782	5
8816	5
8835	5
8845	5
8848	5
8873	5
8886	5
8919	5
8920	5
8938	5
8942	5
8962	5
8970	5
8982	5
8991	5
9005	5
9030	5
9035	5
9036	5
9038	5
9042	5
9046	5
9057	5
9066	5
9071	5
9081	5
9089	5
9097	5
9104	5
9109	5
9123	5
9125	5
9149	5
9153	5
9165	5
9170	5
9179	5
9187	5
9192	5
9197	5
9209	5
9216	5
9217	5
9220	5
9223	5
9245	5
9265	5
9267	5
9277	5
9285	5
9286	5
9313	5
9355	5
9384	5
9390	5
9412	5
9424	5
9428	5
9439	5
9446	5
9476	5
9483	5
9494	5
9498	5
9500	5
9502	5
9528	5
9530	5
9537	5
9551	5
9557	5
9578	5
9588	5
9593	5
9601	5
9648	5
9668	5
9672	5
9677	5
9682	5
9699	5
9706	5
9734	5
9784	5
9792	5
9796	5
9805	5
9807	5
9824	5
9851	5
9877	5
9923	5
9927	5
9929	5
9955	5
9959	5
9968	5
9972	5
9980	5
9981	5
10047	5
10060	5
10082	5
10087	5
10097	5
10109	5
10116	5
10125	5
10140	5
10150	5
10154	5
10164	5
10167	5
10174	5
10179	5
10184	5
10198	5
10225	5
10227	5
10243	5
10288	5
10299	5
10302	5
2	6
35	6
55	6
60	6
62	6
81	6
86	6
95	6
97	6
128	6
164	6
166	6
175	6
224	6
262	6
266	6
280	6
290	6
300	6
323	6
329	6
349	6
356	6
361	6
379	6
382	6
393	6
414	6
442	6
444	6
446	6
477	6
486	6
487	6
497	6
504	6
552	6
557	6
561	6
604	6
610	6
625	6
654	6
668	6
675	6
706	6
707	6
718	6
738	6
741	6
759	6
786	6
791	6
807	6
810	6
814	6
826	6
832	6
858	6
865	6
928	6
931	6
935	6
943	6
956	6
983	6
988	6
990	6
1002	6
1008	6
1017	6
1020	6
1058	6
1071	6
1085	6
1094	6
1096	6
1100	6
1114	6
1133	6
1166	6
1173	6
1229	6
1231	6
1238	6
1252	6
1261	6
1268	6
1285	6
1287	6
1299	6
1333	6
1341	6
1347	6
1352	6
1375	6
1376	6
1407	6
1414	6
1419	6
1420	6
1432	6
1433	6
1440	6
1443	6
1467	6
1472	6
1493	6
1504	6
1522	6
1572	6
1599	6
1625	6
1723	6
1724	6
1744	6
1758	6
1764	6
1845	6
1850	6
1869	6
1898	6
1910	6
1935	6
1973	6
1995	6
2030	6
2032	6
2040	6
2042	6
2056	6
2061	6
2102	6
2103	6
2123	6
2190	6
2196	6
2218	6
2224	6
2270	6
2281	6
2315	6
2368	6
2385	6
2409	6
2411	6
2451	6
2463	6
2494	6
2512	6
2525	6
2532	6
2557	6
2560	6
2563	6
2593	6
2595	6
2616	6
